_runtime,_step,_timestamp,train/acc_collision_0.3s,train/acc_entry_0.3s,train/competition_score,train/f1_entry_side_macro,train/f1_evasion_space_macro,train/final_temporal_length,train/loss,train/loss_collision,train/loss_entry,train/loss_entry_side,train/loss_evasion_space,train/loss_invalid_order,train/memory_crop_applied_fraction,train/original_temporal_length,train/semantic_temporal_length,train_config/early_stopping_bad_validations,train_config/early_stopping_triggered,train_config/epoch,train_config/lr_dino_lora,train_config/lr_new_parameters,train_config/lr_vjepa_lora,val/AIHUB/acc_collision_0.3s,val/AIHUB/acc_entry_0.3s,val/AIHUB/competition_score,val/AIHUB/f1_entry_side_macro,val/AIHUB/f1_evasion_space_macro,val/AIHUB/loss,val/AIHUB/loss_collision,val/AIHUB/loss_entry,val/AIHUB/loss_entry_side,val/AIHUB/loss_evasion_space,val/CCD/acc_collision_0.3s,val/CCD/acc_entry_0.3s,val/CCD/competition_score,val/CCD/f1_entry_side_macro,val/CCD/f1_evasion_space_macro,val/CCD/loss,val/CCD/loss_collision,val/CCD/loss_entry,val/CCD/loss_entry_side,val/CCD/loss_evasion_space,val/NEXAR/acc_collision_0.3s,val/NEXAR/acc_entry_0.3s,val/NEXAR/competition_score,val/NEXAR/f1_entry_side_macro,val/NEXAR/f1_evasion_space_macro,val/NEXAR/loss,val/NEXAR/loss_collision,val/NEXAR/loss_entry,val/NEXAR/loss_entry_side,val/NEXAR/loss_evasion_space,val/acc_collision_0.3s,val/acc_entry_0.3s,val/competition_score,val/f1_entry_side_macro,val/f1_evasion_space_macro,val/loss,val/loss_collision,val/loss_entry,val/loss_entry_side,val/loss_evasion_space,val/loss_invalid_order
796.702499106,51,1789446870.6430905,0.4427860696517413,0.23383084577114427,0.3805190941263278,0.445885235858689,0.5121359223300971,208.0049751243781,,,,,,,0.26865671641791045,445.48258706467664,378.318407960199,0,0,1,3.2098765432098767e-06,0.00019259259259259257,3.2098765432098767e-06,0.5,0.2222222222222222,0.35518162393162395,0.375,0.3076923076923077,3.6036207411024304,4.4966002570258246,5.1338611178927955,0.6960911220974393,0.7324413193596734,0.6875,0.5,0.5470535714285715,0.5428571428571429,0.3333333333333333,2.54534912109375,2.937169313430786,3.7383408546447754,0.6447343826293945,0.7027509808540344,0.6875,0.125,0.39486850649350647,0.37662337662337664,0.36,5.658264636993408,7.172131061553955,8.33159065246582,0.7128833532333374,0.720395565032959,0.62,0.28,0.42928571428571427,0.4285714285714286,0.3333333333333333,3.922460021972656,4.853752746582031,5.710567626953125,0.685030517578125,0.7190857696533203,0.2866042518615723
1504.002373995,102,1789447563.5396202,0.6069651741293532,0.35323383084577115,0.5038148289583528,0.5307636439095248,0.5875375375375376,207.4278606965174,,,,,,,0.2537313432835821,445.48258706467664,371.4179104477612,0,0,2,4.993832083253874e-06,0.0002996299249952324,4.993832083253874e-06,0.611111111111111,0.3333333333333333,0.4514772035669868,0.4984520123839009,0.3076923076923077,3.1920388539632163,4.046713087293837,4.423103756374783,0.6890247133043077,0.7139037450154623,0.8125,0.4375,0.5875,0.6666666666666667,0.3333333333333333,2.3088903427124023,2.466778039932251,3.5340898036956787,0.6308096647262573,0.7316604852676392,0.6875,0.3125,0.48127272727272724,0.5151515151515151,0.36,5.0947370529174805,6.401578903198242,7.49908971786499,0.7065644860267639,0.7141447067260742,0.7000000000000001,0.36,0.5058958333333333,0.5659722222222222,0.3333333333333333,3.5182949829101564,4.294691162109375,5.1229345703125,0.6760086822509765,0.7196629333496094,0.25550121307373047
2212.36854877,153,1789448278.2298217,0.7263681592039801,0.5174129353233831,0.6098773033427227,0.5381618381618382,0.6255309635591326,205.2139303482587,,,,,,,0.2537313432835821,445.48258706467664,355.50248756218906,0,0,3,4.9278157470053305e-06,0.00029566894482031976,4.9278157470053305e-06,0.7777777777777777,0.4444444444444444,0.5786868686868686,0.3333333333333333,0.6727272727272727,3.112569808959961,3.6749403211805554,4.595537821451823,0.6962706247965494,0.6537567244635688,0.8125,0.5,0.5931412337662337,0.2727272727272727,0.6190476190476191,2.3000571727752686,2.7221760749816895,3.2204484939575195,0.7484379410743713,0.6723045706748962,0.6875,0.0625,0.3903095238095238,0.36,0.4920634920634921,4.639296054840088,5.2400994300842285,7.37316370010376,0.682300329208374,0.740967333316803,0.76,0.34,0.5255091137649277,0.32432432432432434,0.6124031007751938,3.3411178588867188,3.8709063720703125,5.044349060058594,0.7084938049316406,0.6875994110107422,0.22729450225830078
2947.432979829,204,1789449016.6196847,0.7711442786069651,0.6368159203980099,0.6717554212088669,0.5468599033816426,0.6462691069991955,219.11940298507463,,,,,,,0.26865671641791045,445.48258706467664,381.1691542288557,0,0,4,4.7912861670336065e-06,0.00028747717002201634,4.7912861670336065e-06,0.8333333333333333,0.5,0.6410416666666666,0.5,0.6625,2.9546070098876953,3.6060612996419272,4.2251769171820746,0.6880582703484429,0.6530033747355143,0.75,0.625,0.6994318181818181,0.8545454545454545,0.6,2.2589902877807617,2.4893226623535156,3.364428758621216,0.6419885158538818,0.7394335269927979,0.6875,0.1875,0.46183441558441557,0.6190476190476191,0.4181818181818182,4.478531837463379,5.281416416168213,6.901092529296875,0.6605730056762695,0.705722987651825,0.76,0.44,0.6103467222432739,0.6794871794871795,0.5894909688013137,3.219665832519531,3.784818420410156,4.8060305786132815,0.6645206451416016,0.6975312805175782,0.17121299743652343
3652.815682231,255,1789449726.7530313,0.8706467661691543,0.7114427860696517,0.7738678862673734,0.7263410649305642,0.7412358882947119,213.06467661691542,,,,,,,0.27860696517412936,445.48258706467664,370.2786069651741,0,0,5,4.588208695140972e-06,0.0002752925217084583,4.588208695140972e-06,0.611111111111111,0.5555555555555556,0.6495059339525283,0.8328173374613003,0.775,2.8378109402126737,3.4094810485839844,4.238158331976996,0.4039515124426948,0.6182513766818576,0.8125,0.625,0.694542004048583,0.6761133603238867,0.6,2.1803622245788574,2.652848482131958,3.0594661235809326,0.5223916172981262,0.6549579501152039,0.8125,0.1875,0.5313405797101449,0.75,0.45893719806763283,4.630661964416504,5.334425926208496,7.30563497543335,0.4782043695449829,0.8287658095359802,0.74,0.46,0.6312345772251726,0.7596153846153846,0.6486151302190988,3.2011398315429687,3.7833404541015625,4.842569580078125,0.4656132507324219,0.697362060546875,0.1524958896636963
4318.44137682,306,1789450435.761372,0.9154228855721392,0.8308457711442786,0.8591434804944118,0.8928054448028037,0.7601908928216345,205.01990049751242,,,,,,,0.24378109452736318,445.48258706467664,346.45771144278604,1,0,6,4.324481493610919e-06,0.0002594688896166551,4.324481493610919e-06,0.7222222222222222,0.5,0.648877276105537,0.775,0.6989966555183946,2.812718709309896,3.293397903442383,4.203412797715929,0.5432039896647135,0.634025149875217,0.75,0.5625,0.6633087474120083,0.6135265700483092,0.746031746031746,2.303246259689331,2.791086435317993,3.2476189136505127,0.7006524801254272,0.5305249094963074,0.6875,0.1875,0.4655065329407434,0.5465587044534412,0.5151515151515151,4.629809379577637,5.2929205894470215,7.17901611328125,0.7633771896362305,0.9251428246498108,0.72,0.42,0.5999892908449784,0.6604414261460102,0.6794871794871795,3.2311566162109373,3.7725054931640627,4.849751586914063,0.66404296875,0.694062728881836,0.19301671981811525
5022.820848382,357,1789451141.0874138,0.9552238805970149,0.8955223880597015,0.9014721709183996,0.8606654783125371,0.8307410342777888,210.3681592039801,,,,,,,0.25870646766169153,445.48258706467664,365.82587064676613,2,0,7,4.0077642295581605e-06,0.0002404658537734896,4.0077642295581605e-06,0.611111111111111,0.6666666666666666,0.6589341205002801,0.8328173374613003,0.5785953177257526,2.906155056423611,3.5136146545410156,4.20366711086697,0.479528268178304,0.8535611894395616,0.75,0.625,0.6538006072874494,0.7333333333333334,0.41700404858299595,2.3361306190490723,2.836258888244629,3.2725307941436768,0.39010635018348694,0.9205990433692932,0.6875,0.1875,0.5291071428571428,0.8666666666666667,0.6190476190476191,4.948052406311035,5.5301642417907715,7.995048999786377,0.41688084602355957,0.9595913290977478,0.68,0.5,0.6190249099639856,0.8199279711884754,0.5535714285714286,3.377154541015625,3.9421563720703126,5.118945922851562,0.4308660888671875,0.9089429473876953,0.09594024658203125
5719.498948428,408,1789451839.528744,0.9800995024875622,0.9353233830845771,0.94193483850721,0.9153893772440262,0.8948561464690497,209.5323383084577,,,,,,,0.2537313432835821,445.48258706467664,360.7412935323383,3,0,8,3.647255608304154e-06,0.0002188353364982492,3.647255608304154e-06,0.611111111111111,0.611111111111111,0.6585137085137084,0.8888888888888888,0.6493506493506493,2.905919392903646,3.6216214497884116,4.192997402615017,0.42095586988661027,0.6709101465013292,0.75,0.5625,0.6796231728797518,0.7922077922077921,0.6761133603238867,2.399993658065796,3.0096166133880615,3.2386980056762695,0.40558144450187683,0.9977455735206604,0.875,0.125,0.5419838056680162,0.7333333333333334,0.5465587044534412,4.818097114562988,5.166804790496826,7.840786933898926,0.5231175422668457,1.1932858228683472,0.74,0.44,0.6319026572167328,0.8199279711884754,0.6394230769230769,3.3559197998046875,3.920238037109375,5.054913940429688,0.4487277984619141,0.9426576995849609,0.11817092895507812
6404.528270451,459,1789452539.958087,0.9651741293532338,0.9552238805970149,0.9473084543064981,0.9143973745521958,0.9200636309405448,208.82587064676616,,,,,,,0.2537313432835821,445.48258706467664,358.7164179104478,0,0,9,3.253426207077069e-06,0.0001952055724246241,3.253426207077069e-06,0.7222222222222222,0.611111111111111,0.6766666666666666,0.775,0.625,2.775887383355035,3.4947827657063804,3.850101047092014,0.45763158798217773,0.8421929677327474,0.8125,0.5625,0.7014981728797518,0.7922077922077921,0.6761133603238867,2.475332021713257,2.9206759929656982,3.5284881591796875,0.3383200168609619,1.0798534154891968,0.75,0.1875,0.5173024891774891,0.746031746031746,0.5151515151515151,4.662724494934082,5.275629043579102,7.228950500488281,0.4469401240348816,1.3885726928710938,0.76,0.46,0.6395801282051281,0.7777777777777778,0.6394230769230769,3.283497619628906,3.8809393310546874,4.828416442871093,0.41603057861328124,1.0930858612060548,0.17710622787475586
7202.519245659,510,1789453242.545978,0.9800995024875622,0.9651741293532338,0.9567880925187521,0.8944776380590485,0.9451378377707749,211.83084577114428,1.776850107553843,1.9647194114891258,2.8369546838708826,0.4575585545720281,0.1806696943334631,0.010602318757289165,0.2736318407960199,445.48258706467664,378.07960199004975,0,0,10,2.8377143685881835e-06,0.00017026286211529098,2.8377143685881835e-06,0.7222222222222222,0.7222222222222222,0.7242281561747506,0.8328173374613003,0.625,2.7643875545925565,3.43281618754069,3.8610916137695312,0.4301997820536296,0.9188370174831815,0.75,0.625,0.6949573452862926,0.8056680161943319,0.6190476190476191,2.47929048538208,3.0300631523132324,3.291083812713623,0.49359574913978577,1.2730438709259033,0.75,0.25,0.543888567572778,0.746031746031746,0.5465587044534412,4.838439464569092,5.281951427459717,7.66696310043335,0.5077181458473206,1.4719808101654053,0.74,0.54,0.6609291139532736,0.7996794871794872,0.6198479391756703,3.33685302734375,3.8956585693359376,4.896567993164062,0.47529232025146484,1.209189224243164,0.1380307388305664
